rcp,year,gcm,iam,value
rcp85,2080,CanESM2,low,27.72418381393426
rcp85,2081,CanESM2,low,36.94920486443021
rcp85,2082,CanESM2,low,36.87597451189945
rcp85,2083,CanESM2,low,38.886785085346496
rcp85,2084,CanESM2,low,27.63271533738419
rcp85,2085,CanESM2,low,28.291523106657767
rcp85,2086,CanESM2,low,31.865961921625075
rcp85,2087,CanESM2,low,46.602921063827694
rcp85,2088,CanESM2,low,42.441394133584666
rcp85,2089,CanESM2,low,39.783241844849975
rcp85,2090,CanESM2,low,42.687102517584876
rcp85,2091,CanESM2,low,30.630475146905255
rcp85,2092,CanESM2,low,45.95662072650863
rcp85,2093,CanESM2,low,45.199298445745086
rcp85,2094,CanESM2,low,44.09745751192178
rcp85,2095,CanESM2,low,45.36634699088506
rcp85,2096,CanESM2,low,43.718128971235025
rcp85,2097,CanESM2,low,49.07333345219458
rcp85,2098,CanESM2,low,42.063587187762316
rcp85,2099,CanESM2,low,50.12601636472056
rcp85,2080,surrogate_GFDL-ESM2G_11,low,22.131764639386425
rcp85,2081,surrogate_GFDL-ESM2G_11,low,27.95233431632514
rcp85,2082,surrogate_GFDL-ESM2G_11,low,28.708860386579076
rcp85,2083,surrogate_GFDL-ESM2G_11,low,22.449546029849166
rcp85,2084,surrogate_GFDL-ESM2G_11,low,24.05605678402645
rcp85,2085,surrogate_GFDL-ESM2G_11,low,21.86818510424596
rcp85,2086,surrogate_GFDL-ESM2G_11,low,22.512237294881714
rcp85,2087,surrogate_GFDL-ESM2G_11,low,19.86160892305458
rcp85,2088,surrogate_GFDL-ESM2G_11,low,25.265874525791936
rcp85,2089,surrogate_GFDL-ESM2G_11,low,22.807560567793256
rcp85,2090,surrogate_GFDL-ESM2G_11,low,25.359086804538283
rcp85,2091,surrogate_GFDL-ESM2G_11,low,30.36643757668668
rcp85,2092,surrogate_GFDL-ESM2G_11,low,25.72725438852137
rcp85,2093,surrogate_GFDL-ESM2G_11,low,24.91995686159727
rcp85,2094,surrogate_GFDL-ESM2G_11,low,21.703122415523648
rcp85,2095,surrogate_GFDL-ESM2G_11,low,33.452084082928636
rcp85,2096,surrogate_GFDL-ESM2G_11,low,21.368371545353096
rcp85,2097,surrogate_GFDL-ESM2G_11,low,22.05517743844124
rcp85,2098,surrogate_GFDL-ESM2G_11,low,24.700333516922253
rcp85,2099,surrogate_GFDL-ESM2G_11,low,20.29687300323777
rcp85,2080,GFDL-CM3,low,61.29176745424855
rcp85,2081,GFDL-CM3,low,46.18119801047367
rcp85,2082,GFDL-CM3,low,56.7390972467245
rcp85,2083,GFDL-CM3,low,54.60016293752825
rcp85,2084,GFDL-CM3,low,48.01623363386013
rcp85,2085,GFDL-CM3,low,60.51570737483502
rcp85,2086,GFDL-CM3,low,62.72055670657195
rcp85,2087,GFDL-CM3,low,54.58023821705309
rcp85,2088,GFDL-CM3,low,66.84946469013084
rcp85,2089,GFDL-CM3,low,60.866950621055125
rcp85,2090,GFDL-CM3,low,61.01844076141782
rcp85,2091,GFDL-CM3,low,52.205861424757686
rcp85,2092,GFDL-CM3,low,68.2455026831732
rcp85,2093,GFDL-CM3,low,61.61759500722192
rcp85,2094,GFDL-CM3,low,68.92205979816694
rcp85,2095,GFDL-CM3,low,70.23212573559655
rcp85,2096,GFDL-CM3,low,63.9933182747682
rcp85,2097,GFDL-CM3,low,77.8248568681817
rcp85,2098,GFDL-CM3,low,76.68473089528915
rcp85,2099,GFDL-CM3,low,71.28915550608558
rcp85,2080,CCSM4,high,23.13704850984455
rcp85,2081,CCSM4,high,32.719037272150246
rcp85,2082,CCSM4,high,19.36459377558627
rcp85,2083,CCSM4,high,27.80821632253825
rcp85,2084,CCSM4,high,25.51569432916364
rcp85,2085,CCSM4,high,29.707404097688965
rcp85,2086,CCSM4,high,25.183039057035252
rcp85,2087,CCSM4,high,28.539827152485515
rcp85,2088,CCSM4,high,31.7077853252623
rcp85,2089,CCSM4,high,28.154844194054533
rcp85,2090,CCSM4,high,26.923967345872775
rcp85,2091,CCSM4,high,22.832474640635837
rcp85,2092,CCSM4,high,29.152198648411066
rcp85,2093,CCSM4,high,32.95372284936416
rcp85,2094,CCSM4,high,25.633517529243772
rcp85,2095,CCSM4,high,30.254672347771326
rcp85,2096,CCSM4,high,33.54635447329552
rcp85,2097,CCSM4,high,23.567957559816076
rcp85,2098,CCSM4,high,25.034021994770594
rcp85,2099,CCSM4,high,24.702255941124342
rcp85,2080,CCSM4,low,26.48542891807088
rcp85,2081,CCSM4,low,37.4878027478683
rcp85,2082,CCSM4,low,22.00695650165378
rcp85,2083,CCSM4,low,31.779843543846347
rcp85,2084,CCSM4,low,29.087398943231367
rcp85,2085,CCSM4,low,34.01796404553923
rcp85,2086,CCSM4,low,28.73061802567607
rcp85,2087,CCSM4,low,32.634232680627854
rcp85,2088,CCSM4,low,36.26259043545287
rcp85,2089,CCSM4,low,32.13347619990469
rcp85,2090,CCSM4,low,30.756973772640713
rcp85,2091,CCSM4,low,26.04820077413303
rcp85,2092,CCSM4,low,33.36535122988369
rcp85,2093,CCSM4,low,37.80309043503408
rcp85,2094,CCSM4,low,29.287619034724916
rcp85,2095,CCSM4,low,34.73925994109363
rcp85,2096,CCSM4,low,38.55119947835135
rcp85,2097,CCSM4,low,26.866985369396694
rcp85,2098,CCSM4,low,28.65405845471436
rcp85,2099,CCSM4,low,28.341110365585624
rcp85,2080,bcc-csm1-1,low,28.457972353564713
rcp85,2081,bcc-csm1-1,low,35.54341115229426
rcp85,2082,bcc-csm1-1,low,30.538459518851514
rcp85,2083,bcc-csm1-1,low,31.233090923737223
rcp85,2084,bcc-csm1-1,low,31.24320310853306
rcp85,2085,bcc-csm1-1,low,27.735417153411525
rcp85,2086,bcc-csm1-1,low,38.91411152815443
rcp85,2087,bcc-csm1-1,low,31.499928461999133
rcp85,2088,bcc-csm1-1,low,36.90678739163583
rcp85,2089,bcc-csm1-1,low,42.66792497412754
rcp85,2090,bcc-csm1-1,low,40.96090178824701
rcp85,2091,bcc-csm1-1,low,39.45851949121545
rcp85,2092,bcc-csm1-1,low,43.870144470438376
rcp85,2093,bcc-csm1-1,low,42.652712917030385
rcp85,2094,bcc-csm1-1,low,33.80471427648807
rcp85,2095,bcc-csm1-1,low,41.19335167172791
rcp85,2096,bcc-csm1-1,low,47.087687178060136
rcp85,2097,bcc-csm1-1,low,38.52831912795415
rcp85,2098,bcc-csm1-1,low,40.97776775280547
rcp85,2099,bcc-csm1-1,low,35.083801943435176
rcp85,2080,surrogate_GFDL-ESM2G_01,low,18.831877965390007
rcp85,2081,surrogate_GFDL-ESM2G_01,low,24.509650050428
rcp85,2082,surrogate_GFDL-ESM2G_01,low,25.354782753591888
rcp85,2083,surrogate_GFDL-ESM2G_01,low,18.950771340886284
rcp85,2084,surrogate_GFDL-ESM2G_01,low,20.492205311739756
rcp85,2085,surrogate_GFDL-ESM2G_01,low,18.332678881763357
rcp85,2086,surrogate_GFDL-ESM2G_01,low,18.786651573994273
rcp85,2087,surrogate_GFDL-ESM2G_01,low,16.342732837384197
rcp85,2088,surrogate_GFDL-ESM2G_01,low,21.611048414265394
rcp85,2089,surrogate_GFDL-ESM2G_01,low,19.044907083728084
rcp85,2090,surrogate_GFDL-ESM2G_01,low,21.8987855055179
rcp85,2091,surrogate_GFDL-ESM2G_01,low,26.176638557722548
rcp85,2092,surrogate_GFDL-ESM2G_01,low,21.694314677271414
rcp85,2093,surrogate_GFDL-ESM2G_01,low,20.61019973988647
rcp85,2094,surrogate_GFDL-ESM2G_01,low,17.30705000375755
rcp85,2095,surrogate_GFDL-ESM2G_01,low,28.802488282541578
rcp85,2096,surrogate_GFDL-ESM2G_01,low,17.158571531593232
rcp85,2097,surrogate_GFDL-ESM2G_01,low,17.59460730554014
rcp85,2098,surrogate_GFDL-ESM2G_01,low,20.35394137205654
rcp85,2099,surrogate_GFDL-ESM2G_01,low,15.607497809745812
rcp85,2080,GFDL-CM3,high,53.81338164621842
rcp85,2081,GFDL-CM3,high,40.7446485232461
rcp85,2082,GFDL-CM3,high,49.913962078897924
rcp85,2083,GFDL-CM3,high,48.054440841990036
rcp85,2084,GFDL-CM3,high,42.37384466131751
rcp85,2085,GFDL-CM3,high,53.17428456233677
rcp85,2086,GFDL-CM3,high,55.096879992498835
rcp85,2087,GFDL-CM3,high,48.01787197513358
rcp85,2088,GFDL-CM3,high,58.71342690227657
rcp85,2089,GFDL-CM3,high,53.37197903984821
rcp85,2090,GFDL-CM3,high,53.509837091182675
rcp85,2091,GFDL-CM3,high,45.91072382157034
rcp85,2092,GFDL-CM3,high,59.74024270210756
rcp85,2093,GFDL-CM3,high,53.938895710571025
rcp85,2094,GFDL-CM3,high,60.22341717363018
rcp85,2095,GFDL-CM3,high,61.30636075537782
rcp85,2096,GFDL-CM3,high,55.93465222372781
rcp85,2097,GFDL-CM3,high,67.71185095593118
rcp85,2098,GFDL-CM3,high,66.64865697504516
rcp85,2099,GFDL-CM3,high,62.04532271754727
rcp85,2080,MIROC-ESM-CHEM,high,45.26759509503005
rcp85,2081,MIROC-ESM-CHEM,high,40.582713470821815
rcp85,2082,MIROC-ESM-CHEM,high,43.6194393401315
rcp85,2083,MIROC-ESM-CHEM,high,50.2764635704959
rcp85,2084,MIROC-ESM-CHEM,high,45.752874893462256
rcp85,2085,MIROC-ESM-CHEM,high,59.36064564468002
rcp85,2086,MIROC-ESM-CHEM,high,61.237966817418645
rcp85,2087,MIROC-ESM-CHEM,high,48.81815304287473
rcp85,2088,MIROC-ESM-CHEM,high,58.66179385710774
rcp85,2089,MIROC-ESM-CHEM,high,59.73574018226581
rcp85,2090,MIROC-ESM-CHEM,high,51.624783414619024
rcp85,2091,MIROC-ESM-CHEM,high,58.0023284163966
rcp85,2092,MIROC-ESM-CHEM,high,63.5207054617162
rcp85,2093,MIROC-ESM-CHEM,high,64.182871636023
rcp85,2094,MIROC-ESM-CHEM,high,63.903730972022366
rcp85,2095,MIROC-ESM-CHEM,high,73.71363207404451
rcp85,2096,MIROC-ESM-CHEM,high,70.36936892251012
rcp85,2097,MIROC-ESM-CHEM,high,75.72247196810706
rcp85,2098,MIROC-ESM-CHEM,high,75.00608876144481
rcp85,2099,MIROC-ESM-CHEM,high,76.53782499725452
rcp85,2080,MIROC-ESM,low,50.68451561935202
rcp85,2081,MIROC-ESM,low,52.50207819685304
rcp85,2082,MIROC-ESM,low,70.65038531214924
rcp85,2083,MIROC-ESM,low,63.09932875604232
rcp85,2084,MIROC-ESM,low,63.52371362752231
rcp85,2085,MIROC-ESM,low,58.84524916426398
rcp85,2086,MIROC-ESM,low,74.3505965901878
rcp85,2087,MIROC-ESM,low,78.82807043565295
rcp85,2088,MIROC-ESM,low,73.26124363058419
rcp85,2089,MIROC-ESM,low,63.634182971297385
rcp85,2090,MIROC-ESM,low,60.96689722182925
rcp85,2091,MIROC-ESM,low,62.55325131933209
rcp85,2092,MIROC-ESM,low,53.27272513443435
rcp85,2093,MIROC-ESM,low,63.25903395205405
rcp85,2094,MIROC-ESM,low,56.39180781222368
rcp85,2095,MIROC-ESM,low,77.00896291400572
rcp85,2096,MIROC-ESM,low,63.98149575508001
rcp85,2097,MIROC-ESM,low,67.68031775085107
rcp85,2098,MIROC-ESM,low,68.42033821379576
rcp85,2099,MIROC-ESM,low,63.92772625062585
rcp85,2080,surrogate_GFDL-CM3_99,high,99.65736154574394
rcp85,2081,surrogate_GFDL-CM3_99,high,85.54590397893625
rcp85,2082,surrogate_GFDL-CM3_99,high,99.76226986890204
rcp85,2083,surrogate_GFDL-CM3_99,high,100.87029057931021
rcp85,2084,surrogate_GFDL-CM3_99,high,96.78166788996201
rcp85,2085,surrogate_GFDL-CM3_99,high,113.09105172645091
rcp85,2086,surrogate_GFDL-CM3_99,high,118.84172688491965
rcp85,2087,surrogate_GFDL-CM3_99,high,110.55270849421402
rcp85,2088,surrogate_GFDL-CM3_99,high,127.57898922156492
rcp85,2089,surrogate_GFDL-CM3_99,high,120.89672830911431
rcp85,2090,surrogate_GFDL-CM3_99,high,125.14766353094267
rcp85,2091,surrogate_GFDL-CM3_99,high,117.65441590504248
rcp85,2092,surrogate_GFDL-CM3_99,high,137.82596942127603
rcp85,2093,surrogate_GFDL-CM3_99,high,134.70986766846406
rcp85,2094,surrogate_GFDL-CM3_99,high,145.10010349515397
rcp85,2095,surrogate_GFDL-CM3_99,high,150.5901812109237
rcp85,2096,surrogate_GFDL-CM3_99,high,144.96151383298954
rcp85,2097,surrogate_GFDL-CM3_99,high,163.75824217870226
rcp85,2098,surrogate_GFDL-CM3_99,high,168.5764832259502
rcp85,2099,surrogate_GFDL-CM3_99,high,167.32811387414813
rcp85,2080,surrogate_MRI-CGCM3_01,high,11.953330147966215
rcp85,2081,surrogate_MRI-CGCM3_01,high,10.723838690504992
rcp85,2082,surrogate_MRI-CGCM3_01,high,11.66570435495699
rcp85,2083,surrogate_MRI-CGCM3_01,high,13.450425389287313
rcp85,2084,surrogate_MRI-CGCM3_01,high,19.236647494378783
rcp85,2085,surrogate_MRI-CGCM3_01,high,15.295024100192457
rcp85,2086,surrogate_MRI-CGCM3_01,high,11.016985032042745
rcp85,2087,surrogate_MRI-CGCM3_01,high,11.758258573111073
rcp85,2088,surrogate_MRI-CGCM3_01,high,9.332342911083456
rcp85,2089,surrogate_MRI-CGCM3_01,high,12.47808813376801
rcp85,2090,surrogate_MRI-CGCM3_01,high,10.922259330680628
rcp85,2091,surrogate_MRI-CGCM3_01,high,7.134162912539946
rcp85,2092,surrogate_MRI-CGCM3_01,high,16.76706750790831
rcp85,2093,surrogate_MRI-CGCM3_01,high,16.465932987909742
rcp85,2094,surrogate_MRI-CGCM3_01,high,13.196132641830815
rcp85,2095,surrogate_MRI-CGCM3_01,high,16.124035680887513
rcp85,2096,surrogate_MRI-CGCM3_01,high,17.323079285717938
rcp85,2097,surrogate_MRI-CGCM3_01,high,13.029724256167038
rcp85,2098,surrogate_MRI-CGCM3_01,high,16.711540191688794
rcp85,2099,surrogate_MRI-CGCM3_01,high,16.443500554568526
rcp85,2080,CESM1-BGC,low,29.220627610292944
rcp85,2081,CESM1-BGC,low,23.93487206567553
rcp85,2082,CESM1-BGC,low,21.308585709286714
rcp85,2083,CESM1-BGC,low,29.673172883096065
rcp85,2084,CESM1-BGC,low,33.862938045601574
rcp85,2085,CESM1-BGC,low,35.15036918924766
rcp85,2086,CESM1-BGC,low,31.44774670870784
rcp85,2087,CESM1-BGC,low,38.76740799056213
rcp85,2088,CESM1-BGC,low,34.230879919860534
rcp85,2089,CESM1-BGC,low,34.25387779497618
rcp85,2090,CESM1-BGC,low,28.76598440451948
rcp85,2091,CESM1-BGC,low,32.09775569028721
rcp85,2092,CESM1-BGC,low,29.772684798073882
rcp85,2093,CESM1-BGC,low,41.62518107255732
rcp85,2094,CESM1-BGC,low,35.82868956417251
rcp85,2095,CESM1-BGC,low,38.08948883412966
rcp85,2096,CESM1-BGC,low,33.70409482724321
rcp85,2097,CESM1-BGC,low,32.73238527824982
rcp85,2098,CESM1-BGC,low,30.12030890561394
rcp85,2099,CESM1-BGC,low,30.69266595899774
rcp85,2080,surrogate_MRI-CGCM3_11,high,14.269685531590442
rcp85,2081,surrogate_MRI-CGCM3_11,high,13.06044646285907
rcp85,2082,surrogate_MRI-CGCM3_11,high,14.132343499383895
rcp85,2083,surrogate_MRI-CGCM3_11,high,15.929915200111303
rcp85,2084,surrogate_MRI-CGCM3_11,high,21.857239350089618
rcp85,2085,surrogate_MRI-CGCM3_11,high,18.041652655013664
rcp85,2086,surrogate_MRI-CGCM3_11,high,13.539084947236017
rcp85,2087,surrogate_MRI-CGCM3_11,high,14.375801012617934
rcp85,2088,surrogate_MRI-CGCM3_11,high,12.05501627023495
rcp85,2089,surrogate_MRI-CGCM3_11,high,15.202637996867383
rcp85,2090,surrogate_MRI-CGCM3_11,high,13.737682263643991
rcp85,2091,surrogate_MRI-CGCM3_11,high,9.974344645621876
rcp85,2092,surrogate_MRI-CGCM3_11,high,20.000757411363583
rcp85,2093,surrogate_MRI-CGCM3_11,high,19.70616730590077
rcp85,2094,surrogate_MRI-CGCM3_11,high,16.3324941773119
rcp85,2095,surrogate_MRI-CGCM3_11,high,19.52474727780869
rcp85,2096,surrogate_MRI-CGCM3_11,high,20.86766176319355
rcp85,2097,surrogate_MRI-CGCM3_11,high,16.663802585034734
rcp85,2098,surrogate_MRI-CGCM3_11,high,20.23531534583695
rcp85,2099,surrogate_MRI-CGCM3_11,high,20.119005957527293
rcp85,2080,surrogate_GFDL-ESM2G_06,high,18.307267080063596
rcp85,2081,surrogate_GFDL-ESM2G_06,high,23.32822075463795
rcp85,2082,surrogate_GFDL-ESM2G_06,high,24.161112985969304
rcp85,2083,surrogate_GFDL-ESM2G_06,high,18.717803103349265
rcp85,2084,surrogate_GFDL-ESM2G_06,high,19.98943417715136
rcp85,2085,surrogate_GFDL-ESM2G_06,high,18.106487384116075
rcp85,2086,surrogate_GFDL-ESM2G_06,high,18.674144616226858
rcp85,2087,surrogate_GFDL-ESM2G_06,high,16.418696612505133
rcp85,2088,surrogate_GFDL-ESM2G_06,high,20.99546016561625
rcp85,2089,surrogate_GFDL-ESM2G_06,high,18.772803893264037
rcp85,2090,surrogate_GFDL-ESM2G_06,high,21.119214083275313
rcp85,2091,surrogate_GFDL-ESM2G_06,high,25.1786085308124
rcp85,2092,surrogate_GFDL-ESM2G_06,high,21.36448388993226
rcp85,2093,surrogate_GFDL-ESM2G_06,high,20.548759607204072
rcp85,2094,surrogate_GFDL-ESM2G_06,high,17.73413132813154
rcp85,2095,surrogate_GFDL-ESM2G_06,high,27.624139535331242
rcp85,2096,surrogate_GFDL-ESM2G_06,high,17.45822415050646
rcp85,2097,surrogate_GFDL-ESM2G_06,high,18.090200870901114
rcp85,2098,surrogate_GFDL-ESM2G_06,high,20.308084550052016
rcp85,2099,surrogate_GFDL-ESM2G_06,high,16.263409100611256
rcp85,2080,surrogate_GFDL-ESM2G_01,high,16.39425224938157
rcp85,2081,surrogate_GFDL-ESM2G_01,high,21.396209337432587
rcp85,2082,surrogate_GFDL-ESM2G_01,high,22.144089168633464
rcp85,2083,surrogate_GFDL-ESM2G_01,high,16.62628184578995
rcp85,2084,surrogate_GFDL-ESM2G_01,high,17.929777295319127
rcp85,2085,surrogate_GFDL-ESM2G_01,high,16.122035036591363
rcp85,2086,surrogate_GFDL-ESM2G_01,high,16.474483884062096
rcp85,2087,surrogate_GFDL-ESM2G_01,high,14.351674199726938
rcp85,2088,surrogate_GFDL-ESM2G_01,high,18.914967552163695
rcp85,2089,surrogate_GFDL-ESM2G_01,high,16.622744429596217
rcp85,2090,surrogate_GFDL-ESM2G_01,high,19.142854207670148
rcp85,2091,surrogate_GFDL-ESM2G_01,high,22.751810265932487
rcp85,2092,surrogate_GFDL-ESM2G_01,high,19.00448325044532
rcp85,2093,surrogate_GFDL-ESM2G_01,high,18.031545140074186
rcp85,2094,surrogate_GFDL-ESM2G_01,high,15.20730863153814
rcp85,2095,surrogate_GFDL-ESM2G_01,high,24.952692554690444
rcp85,2096,surrogate_GFDL-ESM2G_01,high,15.037121164613925
rcp85,2097,surrogate_GFDL-ESM2G_01,high,15.395067211331382
rcp85,2098,surrogate_GFDL-ESM2G_01,high,17.70364922988742
rcp85,2099,surrogate_GFDL-ESM2G_01,high,13.593968990741754
rcp85,2080,surrogate_CanESM2_99,low,60.344708909522716
rcp85,2081,surrogate_CanESM2_99,low,71.18462855453035
rcp85,2082,surrogate_CanESM2_99,low,71.11660820508008
rcp85,2083,surrogate_CanESM2_99,low,76.34725594224112
rcp85,2084,surrogate_CanESM2_99,low,64.31357313248367
rcp85,2085,surrogate_CanESM2_99,low,64.54568445137838
rcp85,2086,surrogate_CanESM2_99,low,71.52168711205282
rcp85,2087,surrogate_CanESM2_99,low,88.95392623599115
rcp85,2088,surrogate_CanESM2_99,low,88.11986654056946
rcp85,2089,surrogate_CanESM2_99,low,84.38233143556268
rcp85,2090,surrogate_CanESM2_99,low,92.75027429032237
rcp85,2091,surrogate_CanESM2_99,low,79.62689606482814
rcp85,2092,surrogate_CanESM2_99,low,100.49200108166383
rcp85,2093,surrogate_CanESM2_99,low,99.7232181950801
rcp85,2094,surrogate_CanESM2_99,low,100.01767987949297
rcp85,2095,surrogate_CanESM2_99,low,104.18943768671436
rcp85,2096,surrogate_CanESM2_99,low,104.9833872075389
rcp85,2097,surrogate_CanESM2_99,low,115.61001116324114
rcp85,2098,surrogate_CanESM2_99,low,105.50548882338046
rcp85,2099,surrogate_CanESM2_99,low,114.672300114332
rcp85,2080,GFDL-ESM2G,low,24.741678868526993
rcp85,2081,GFDL-ESM2G,low,29.241607718305772
rcp85,2082,GFDL-ESM2G,low,31.430922383701926
rcp85,2083,GFDL-ESM2G,low,24.294108938522214
rcp85,2084,GFDL-ESM2G,low,26.59476971322528
rcp85,2085,GFDL-ESM2G,low,23.9535028467839
rcp85,2086,GFDL-ESM2G,low,24.723429848176167
rcp85,2087,GFDL-ESM2G,low,22.658096366781997
rcp85,2088,GFDL-ESM2G,low,27.039670820319543
rcp85,2089,GFDL-ESM2G,low,25.79422012874335
rcp85,2090,GFDL-ESM2G,low,26.39246375255699
rcp85,2091,GFDL-ESM2G,low,32.82383779945731
rcp85,2092,GFDL-ESM2G,low,28.217844447916328
rcp85,2093,GFDL-ESM2G,low,26.981597264918992
rcp85,2094,GFDL-ESM2G,low,23.390633384907602
rcp85,2095,GFDL-ESM2G,low,36.171392032262375
rcp85,2096,GFDL-ESM2G,low,22.535953549567605
rcp85,2097,GFDL-ESM2G,low,24.13185633586535
rcp85,2098,GFDL-ESM2G,low,26.901421279360104
rcp85,2099,GFDL-ESM2G,low,21.42628943887493
rcp85,2080,NorESM1-M,high,19.050771255853867
rcp85,2081,NorESM1-M,high,24.26270960265778
rcp85,2082,NorESM1-M,high,26.296607167646023
rcp85,2083,NorESM1-M,high,22.506189830893746
rcp85,2084,NorESM1-M,high,30.4272702388874
rcp85,2085,NorESM1-M,high,37.95083690721375
rcp85,2086,NorESM1-M,high,24.257021717609636
rcp85,2087,NorESM1-M,high,31.940720095495394
rcp85,2088,NorESM1-M,high,38.84776843544729
rcp85,2089,NorESM1-M,high,31.339639533942226
rcp85,2090,NorESM1-M,high,39.58311125893669
rcp85,2091,NorESM1-M,high,35.24461623033273
rcp85,2092,NorESM1-M,high,25.098201387363627
rcp85,2093,NorESM1-M,high,28.223459950190865
rcp85,2094,NorESM1-M,high,27.239085361590753
rcp85,2095,NorESM1-M,high,30.871350229571455
rcp85,2096,NorESM1-M,high,36.9295042970604
rcp85,2097,NorESM1-M,high,29.84654635952282
rcp85,2098,NorESM1-M,high,38.75993622038394
rcp85,2099,NorESM1-M,high,42.78228975641738
rcp85,2080,surrogate_GFDL-CM3_94,high,72.60209729672441
rcp85,2081,surrogate_GFDL-CM3_94,high,58.50729165939196
rcp85,2082,surrogate_GFDL-CM3_94,high,69.52232702640383
rcp85,2083,surrogate_GFDL-CM3_94,high,69.029629939451
rcp85,2084,surrogate_GFDL-CM3_94,high,63.30614501964629
rcp85,2085,surrogate_GFDL-CM3_94,high,76.06745760680293
rcp85,2086,surrogate_GFDL-CM3_94,high,79.55610104238986
rcp85,2087,surrogate_GFDL-CM3_94,high,71.75408640542315
rcp85,2088,surrogate_GFDL-CM3_94,high,85.15605658679554
rcp85,2089,surrogate_GFDL-CM3_94,high,78.14350062545252
rcp85,2090,surrogate_GFDL-CM3_94,high,79.99037044316808
rcp85,2091,surrogate_GFDL-CM3_94,high,72.61321933795838
rcp85,2092,surrogate_GFDL-CM3_94,high,88.74124151955972
rcp85,2093,surrogate_GFDL-CM3_94,high,84.23553060929618
rcp85,2094,surrogate_GFDL-CM3_94,high,92.29225866994659
rcp85,2095,surrogate_GFDL-CM3_94,high,95.23936610413472
rcp85,2096,surrogate_GFDL-CM3_94,high,89.1281702514746
rcp85,2097,surrogate_GFDL-CM3_94,high,102.9556499614007
rcp85,2098,surrogate_GFDL-CM3_94,high,103.60603253148896
rcp85,2099,surrogate_GFDL-CM3_94,high,100.38506137098857
rcp85,2080,GFDL-ESM2G,high,21.56699610258984
rcp85,2081,GFDL-ESM2G,high,25.54594721529135
rcp85,2082,GFDL-ESM2G,high,27.47382347468873
rcp85,2083,GFDL-ESM2G,high,21.311154130285466
rcp85,2084,GFDL-ESM2G,high,23.26606107492121
rcp85,2085,GFDL-ESM2G,high,21.05291107350195
rcp85,2086,GFDL-ESM2G,high,21.68839291025051
rcp85,2087,GFDL-ESM2G,high,19.893581483787365
rcp85,2088,GFDL-ESM2G,high,23.678701257652374
rcp85,2089,GFDL-ESM2G,high,22.539133721749696
rcp85,2090,GFDL-ESM2G,high,23.089941333799278
rcp85,2091,GFDL-ESM2G,high,28.585626768749606
rcp85,2092,GFDL-ESM2G,high,24.70975728705948
rcp85,2093,GFDL-ESM2G,high,23.610653667373345
rcp85,2094,GFDL-ESM2G,high,20.52057858068202
rcp85,2095,GFDL-ESM2G,high,31.388575737062368
rcp85,2096,GFDL-ESM2G,high,19.74150255236844
rcp85,2097,GFDL-ESM2G,high,21.09955515545806
rcp85,2098,GFDL-ESM2G,high,23.393225155188162
rcp85,2099,GFDL-ESM2G,high,18.65255431364948
rcp85,2080,CSIRO-Mk3-6-0,high,28.283205314168786
rcp85,2081,CSIRO-Mk3-6-0,high,27.285567555193
rcp85,2082,CSIRO-Mk3-6-0,high,35.564948918987575
rcp85,2083,CSIRO-Mk3-6-0,high,26.170583310640644
rcp85,2084,CSIRO-Mk3-6-0,high,29.361498108135205
rcp85,2085,CSIRO-Mk3-6-0,high,20.386505447928428
rcp85,2086,CSIRO-Mk3-6-0,high,39.4256242446966
rcp85,2087,CSIRO-Mk3-6-0,high,47.01222229926047
rcp85,2088,CSIRO-Mk3-6-0,high,35.39556349989343
rcp85,2089,CSIRO-Mk3-6-0,high,39.590158850495385
rcp85,2090,CSIRO-Mk3-6-0,high,36.68164777913395
rcp85,2091,CSIRO-Mk3-6-0,high,33.04349110904399
rcp85,2092,CSIRO-Mk3-6-0,high,31.682295692623175
rcp85,2093,CSIRO-Mk3-6-0,high,39.044342147432005
rcp85,2094,CSIRO-Mk3-6-0,high,38.41377533450378
rcp85,2095,CSIRO-Mk3-6-0,high,37.50695305049687
rcp85,2096,CSIRO-Mk3-6-0,high,37.10811851978868
rcp85,2097,CSIRO-Mk3-6-0,high,37.789663430531064
rcp85,2098,CSIRO-Mk3-6-0,high,37.73488951780451
rcp85,2099,CSIRO-Mk3-6-0,high,38.61249562379594
rcp85,2080,surrogate_GFDL-ESM2G_06,low,21.010436784121847
rcp85,2081,surrogate_GFDL-ESM2G_06,low,26.708472932530597
rcp85,2082,surrogate_GFDL-ESM2G_06,low,27.650892753270806
rcp85,2083,surrogate_GFDL-ESM2G_06,low,21.33051457645029
rcp85,2084,surrogate_GFDL-ESM2G_06,low,22.84069164205836
rcp85,2085,surrogate_GFDL-ESM2G_06,low,20.593393315996614
rcp85,2086,surrogate_GFDL-ESM2G_06,low,21.290412184947062
rcp85,2087,surrogate_GFDL-ESM2G_06,low,18.69653385339673
rcp85,2088,surrogate_GFDL-ESM2G_06,low,23.980588013679814
rcp85,2089,surrogate_GFDL-ESM2G_06,low,21.492908831416777
rcp85,2090,surrogate_GFDL-ESM2G_06,low,24.14888574539646
rcp85,2091,surrogate_GFDL-ESM2G_06,low,28.9457310674154
rcp85,2092,surrogate_GFDL-ESM2G_06,low,24.392461561658322
rcp85,2093,surrogate_GFDL-ESM2G_06,low,23.490237529548565
rcp85,2094,surrogate_GFDL-ESM2G_06,low,20.20311785368942
rcp85,2095,surrogate_GFDL-ESM2G_06,low,31.86871752603298
