rho,eta,year,ssp,discount_factor
0.01,2,2211,SSP5,3.445987129288307e-05
0.01,2,2212,SSP1,0.00031163119766693863
0.01,2,2212,SSP2,0.0005132445121507049
0.01,2,2212,SSP3,0.02142800521852393
0.01,2,2212,SSP4,0.007776261194896861
0.01,2,2212,SSP5,3.2813857104050595e-05
0.01,2,2213,SSP1,0.00030024568071420135
0.01,2,2213,SSP2,0.0004944306592242914
0.01,2,2213,SSP3,0.021033106173260433
0.01,2,2213,SSP4,0.007608748597689183
0.01,2,2213,SSP5,3.124646661891133e-05
0.01,2,2214,SSP1,0.00028927613622266676
0.01,2,2214,SSP2,0.0004763064601637389
0.01,2,2214,SSP3,0.020645484765572604
0.01,2,2214,SSP4,0.007444844478838903
0.01,2,2214,SSP5,2.9753944288561516e-05
0.01,2,2215,SSP1,0.0002787073665434976
0.01,2,2215,SSP2,0.0004588466345303964
0.01,2,2215,SSP3,0.020265006875083817
0.01,2,2215,SSP4,0.007284471106185736
0.01,2,2215,SSP5,2.8332713952079727e-05
0.01,2,2216,SSP1,0.00026852472927742644
0.01,2,2216,SSP2,0.000442026828583207
0.01,2,2216,SSP3,0.019891540853136484
0.01,2,2216,SSP4,0.007127552422039396
0.01,2,2216,SSP5,2.6979370267859796e-05
0.01,2,2217,SSP1,0.000258714116988586
0.01,2,2217,SSP2,0.0004258235813090276
0.01,2,2217,SSP3,0.01952495747724049
0.01,2,2217,SSP4,0.006974014007108937
0.01,2,2217,SSP5,2.5690670554235683e-05
0.01,2,2218,SSP1,0.00024926193765949917
0.01,2,2218,SSP2,0.000410214291698164
0.01,2,2218,SSP3,0.019165129906361083
0.01,2,2218,SSP4,0.006823783045209125
0.01,2,2218,SSP5,2.4463527019848016e-05
0.01,2,2219,SSP1,0.00024015509586015047
0.01,2,2219,SSP2,0.0003951771872194784
0.01,2,2219,SSP3,0.01881193363703078
0.01,2,2219,SSP4,0.006676788288727071
0.01,2,2219,SSP5,2.3294999365135826e-05
0.01,2,2220,SSP1,0.0002313809746050497
0.01,2,2220,SSP2,0.0003806912934510946
0.01,2,2220,SSP3,0.018465246460270073
0.01,2,2220,SSP4,0.0065329600248327895
0.01,2,2220,SSP5,2.218228773722629e-05
0.01,2,2221,SSP1,0.0002229274178731521
0.01,2,2221,SSP2,0.00036673640482434206
0.01,2,2221,SSP3,0.01812494841930207
0.01,2,2221,SSP4,0.00639223004241761
0.01,2,2221,SSP5,2.1122726021341993e-05
0.01,2,2222,SSP1,0.00021478271376641693
0.01,2,2222,SSP2,0.0003532930564401301
0.01,2,2222,SSP3,0.017790921768046402
0.01,2,2222,SSP4,0.006254531599744797
0.01,2,2222,SSP5,2.0113775452651665e-05
0.01,2,2223,SSP1,0.00020693557828367225
0.01,2,2223,SSP2,0.0003403424969184415
0.01,2,2223,SSP3,0.017463050930378057
0.01,2,2223,SSP4,0.006119799392797029
0.01,2,2223,SSP5,1.9153018533257927e-05
0.01,2,2224,SSP1,0.00019937513968730508
0.01,2,2224,SSP2,0.00032786666224307386
0.01,2,2224,SSP3,0.017141222460137034
0.01,2,2224,SSP4,0.005987969524305708
0.01,2,2224,SSP5,1.8238153239746952e-05
0.01,2,2225,SSP1,0.00019209092344111824
0.01,2,2225,SSP2,0.00031584815056514664
0.01,2,2225,SSP3,0.016825325001875
0.01,2,2225,SSP4,0.0058589794734474464
0.01,2,2225,SSP5,1.7366987507420944e-05
0.01,2,2226,SSP1,0.00018507283769848582
0.01,2,2226,SSP2,0.0003042701979302288
0.01,2,2226,SSP3,0.016515249252325306
0.01,2,2226,SSP4,0.005732768066193311
0.01,2,2226,SSP5,1.6537433977997426e-05
0.01,2,2227,SSP1,0.00017831115932070236
0.01,2,2227,SSP2,0.0002931166548952295
0.01,2,2227,SSP3,0.016210887922583142
0.01,2,2227,SSP4,0.005609275446296813
0.01,2,2227,SSP5,1.574750499819053e-05
0.01,2,2228,SSP1,0.00017179652040615482
0.01,2,2228,SSP2,0.0002823719640024375
0.01,2,2228,SSP3,0.01591213570098262
0.01,2,2228,SSP4,0.005488443046906851
0.01,2,2228,SSP5,1.4995307857190608e-05
0.01,2,2229,SSP1,0.0001655198953116543
0.01,2,2229,SSP2,0.0002720211380792867
0.01,2,2229,SSP3,0.015618889216658022
0.01,2,2229,SSP4,0.0053702135627921544
0.01,2,2229,SSP5,1.4279040251630965e-05
0.01,2,2230,SSP1,0.00015947258814794644
0.01,2,2230,SSP2,0.0002620497393335821
0.01,2,2230,SSP3,0.0153310470037766
0.01,2,2230,SSP4,0.005254530923164056
0.01,2,2230,SSP5,1.3596985967175505e-05
0.01,2,2231,SSP1,0.00015364622073207597
0.01,2,2231,SSP2,0.0002524438592150249
0.01,2,2231,SSP3,0.015048509466430498
0.01,2,2231,SSP4,0.005141340265084708
0.01,2,2231,SSP5,1.294751076638016e-05
0.01,2,2232,SSP1,0.00014803272097991475
0.01,2,2232,SSP2,0.00024319009901494867
0.01,2,2232,SSP3,0.014771178844175708
0.01,2,2232,SSP4,0.005030587907448118
0.01,2,2232,SSP5,1.2329058472975209e-05
0.01,2,2233,SSP1,0.00014262431172277107
0.01,2,2233,SSP2,0.00023427555117720437
0.01,2,2233,SSP3,0.01449895917820611
0.01,2,2233,SSP4,0.004922221325521679
0.01,2,2233,SSP5,1.1740147243186207e-05
0.01,2,2234,SSP1,0.00013741349993258689
0.01,2,2234,SSP2,0.0002256877812941273
0.01,2,2234,SSP3,0.014231756278150888
0.01,2,2234,SSP4,0.004816189126036114
0.01,2,2234,SSP5,1.1179366015159449e-05
0.01,2,2235,SSP1,0.00013239306634079502
0.01,2,2235,SSP2,0.00021741481076247257
0.01,2,2235,SSP3,0.01396947768948384
0.01,2,2235,SSP4,0.004712441022812018
0.01,2,2235,SSP5,1.0645371127984568e-05
0.01,2,2236,SSP1,0.0001275560554364535
0.01,2,2236,SSP2,0.00020944510007512646
0.01,2,2236,SSP3,0.013712032661533315
0.01,2,2236,SSP4,0.004610927812911445
0.01,2,2236,SSP5,1.0136883102213298e-05
0.01,2,2237,SSP1,0.00012289576582980057
0.01,2,2237,SSP2,0.00020176753272528922
0.01,2,2237,SSP3,0.013459332116081683
0.01,2,2237,SSP4,0.004511601353303221
0.01,2,2237,SSP5,9.652683574160352e-06
0.01,2,2238,SSP1,0.00011840574096787938
0.01,2,2238,SSP2,0.00019437139970067679
0.01,2,2238,SSP3,0.013211288616543507
0.01,2,2238,SSP4,0.004414414538030933
0.01,2,2238,SSP5,9.191612376640831e-06
0.01,2,2239,SSP1,0.00011407976018936942
0.01,2,2239,SSP2,0.0001872463845461145
0.01,2,2239,SSP3,0.012967816337711715
0.01,2,2239,SSP4,0.004319321275872742
0.01,2,2239,SSP5,8.752564759149479e-06
0.01,2,2240,SSP1,0.0001099118301062317
0.01,2,2240,SSP2,0.00018038254897368688
0.01,2,2240,SSP3,0.01272883103606134
0.01,2,2240,SSP4,0.004226276468482445
0.01,2,2240,SSP5,8.334488740821152e-06
0.01,2,2241,SSP1,0.00010589617630022754
0.01,2,2241,SSP2,0.00017377031900037146
0.01,2,2241,SSP3,0.012494250020600521
0.01,2,2241,SSP4,0.004135235989001408
0.01,2,2241,SSP5,7.936382589830115e-06
0.01,2,2242,SSP1,0.00010202723532280687
0.01,2,2242,SSP2,0.00016740047159382189
0.01,2,2242,SSP3,0.012263992124258714
0.01,2,2242,SSP4,0.004046156661131239
0.01,2,2242,SSP5,7.557292423188623e-06
0.01,2,2243,SSP1,9.829964698728263e-05
0.01,2,2243,SSP2,0.00016126412180767229
0.01,2,2243,SSP3,0.01203797767580216
0.01,2,2243,SSP4,0.0039589962386572565
0.01,2,2243,SSP5,7.196309921193797e-06
0.01,2,2244,SSP1,9.470824694261202e-05
0.01,2,2244,SSP2,0.00015535271038841895
0.01,2,2244,SSP3,0.011816128472266962
0.01,2,2244,SSP4,0.003873713385413063
0.01,2,2244,SSP5,6.852570151046504e-06
0.01,2,2245,SSP1,9.124805951849669e-05
0.01,2,2245,SSP2,0.0001496579918365931
0.01,2,2245,SSP3,0.011598367751900174
0.01,2,2245,SSP4,0.0037902676556767047
0.01,2,2245,SSP5,6.525249494427512e-06
0.01,2,2246,SSP1,8.791429083188857e-05
0.01,2,2246,SSP2,0.00014417202290557157
0.01,2,2246,SSP3,0.011384620167599566
0.01,2,2246,SSP4,0.0037086194749891364
0.01,2,2246,SSP5,6.213563674065267e-06
0.01,2,2247,SSP1,8.47023221453512e-05
0.01,2,2247,SSP2,0.00013888715152198336
0.01,2,2247,SSP3,0.011174811760842871
0.01,2,2247,SSP4,0.003628730121385878
0.01,2,2247,SSP5,5.9167658745668754e-06
0.01,2,2248,SSP1,8.160770346807484e-05
0.01,2,2248,SSP2,0.00013379600611225737
0.01,2,2248,SSP3,0.010968869936097499
0.01,2,2248,SSP4,0.003550561707032977
0.01,2,2248,SSP5,5.634144953009682e-06
0.01,2,2249,SSP1,7.86261473906799e-05
0.01,2,2249,SSP2,0.00012889148532042394
0.01,2,2249,SSP3,0.010766723435701845
0.01,2,2249,SSP4,0.0034740771602585537
0.01,2,2249,SSP5,5.365023735005942e-06
0.01,2,2250,SSP1,7.575352314526733e-05
0.01,2,2250,SSP2,0.00012416674810282772
0.01,2,2250,SSP3,0.010568302315209525
0.01,2,2250,SSP4,0.0033992402079714196
0.01,2,2250,SSP5,5.108757392157858e-06
0.01,2,2251,SSP1,7.29858508824863e-05
0.01,2,2251,SSP2,0.0001196152041859359
0.01,2,2251,SSP3,0.010373537919187983
0.01,2,2251,SSP4,0.003326015358458425
0.01,2,2251,SSP5,4.864731897015299e-06
0.01,2,2252,SSP1,7.031929615769065e-05
0.01,2,2252,SSP2,0.00011523050487393172
0.01,2,2252,SSP3,0.010182362857463118
0.01,2,2252,SSP4,0.003254367884552376
0.01,2,2252,SSP5,4.632362551834173e-06
0.01,2,2253,SSP1,6.775016461854475e-05
0.01,2,2253,SSP2,0.0001110065341932711
0.01,2,2253,SSP3,0.009994710981801698
0.01,2,2253,SSP4,0.00318426380716254
0.01,2,2253,SSP5,4.411092587610307e-06
0.01,2,2254,SSP1,6.527489688671901e-05
0.01,2,2254,SSP2,0.00010693740036185108
0.01,2,2254,SSP3,0.009810517363023498
0.01,2,2254,SSP4,0.0031156698791599347
0.01,2,2254,SSP5,4.200391830032031e-06
0.01,2,2255,SSP1,6.28900636265837e-05
0.01,2,2255,SSP2,0.00010301742757088997
0.01,2,2255,SSP3,0.009629718268535231
0.01,2,2255,SSP4,0.0030485535696097464
0.01,2,2255,SSP5,3.999755429155031e-06
0.01,2,2256,SSP1,6.059236079406925e-05
0.01,2,2256,SSP2,9.924114806805705e-05
0.01,2,2256,SSP3,0.00945225114027853
0.01,2,2256,SSP4,0.002982883048343409
0.01,2,2256,SSP5,3.808702649755689e-06
0.01,2,2257,SSP1,5.8378605059110497e-05
0.01,2,2257,SSP2,9.560329453080849e-05
0.01,2,2257,SSP3,0.009278054573084305
0.01,2,2257,SSP4,0.0029186271708630243
0.01,2,2257,SSP5,3.626775719464557e-06
0.01,2,2258,SSP1,5.624572939533297e-05
0.01,2,2258,SSP2,9.209879271929163e-05
0.01,2,2258,SSP3,0.009107068293426024
0.01,2,2258,SSP4,0.002855755463570964
0.01,2,2258,SSP5,3.453538731920013e-06
0.01,2,2259,SSP1,5.419077883087099e-05
0.01,2,2259,SSP2,8.872275439856972e-05
0.01,2,2259,SSP3,0.008939233138564552
0.01,2,2259,SSP4,0.002794238109317647
0.01,2,2259,SSP5,3.288576602314007e-06
0.01,2,2260,SSP1,5.221090635443063e-05
0.01,2,2260,SSP2,8.547047052029443e-05
0.01,2,2260,SSP3,0.008774491036077322
0.01,2,2260,SSP4,0.0027340459332606437
0.01,2,2260,SSP5,3.1314940728273315e-06
0.01,2,2261,SSP1,5.030336897092554e-05
0.01,2,2261,SSP2,8.233740465431588e-05
0.01,2,2261,SSP3,0.008612784983764778
0.01,2,2261,SSP4,0.002675150389028393
0.01,2,2261,SSP5,2.9819147655713837e-06
0.01,2,2262,SSP1,4.846552390122111e-05
0.01,2,2262,SSP2,7.931918666106817e-05
0.01,2,2262,SSP3,0.008454059029927121
0.01,2,2262,SSP4,0.0026175235451819756
0.01,2,2262,SSP5,2.8394802807672205e-06
0.01,2,2263,SSP1,4.6694824920721735e-05
0.01,2,2263,SSP2,7.641160659590443e-05
0.01,2,2263,SSP3,0.008298258254004525
0.01,2,2263,SSP4,0.002561138071968521
0.01,2,2263,SSP5,2.703849338001101e-06
0.01,2,2264,SSP1,4.4988818831728744e-05
0.01,2,2264,SSP2,7.36106088368788e-05
0.01,2,2264,SSP3,0.00814532874757415
0.01,2,2264,SSP4,0.002505967228359968
0.01,2,2264,SSP5,2.574696958498909e-06
0.01,2,2265,SSP1,4.3345142064681436e-05
0.01,2,2265,SSP2,7.091228642778474e-05
0.01,2,2265,SSP3,0.007995217595697367
0.01,2,2265,SSP4,0.0024519848493710287
0.01,2,2265,SSP5,2.451713686460157e-06
0.01,2,2266,SSP1,4.176151740357263e-05
0.01,2,2266,SSP2,6.831287562855868e-05
0.01,2,2266,SSP3,0.007847872858610716
0.01,2,2266,SSP4,0.002399165333650342
0.01,2,2266,SSP5,2.334604847585833e-06
0.01,2,2267,SSP1,4.023575083100186e-05
0.01,2,2267,SSP2,6.580875066544811e-05
0.01,2,2267,SSP3,0.007703243553754303
0.01,2,2267,SSP4,0.0023474836313389365
0.01,2,2267,SSP5,2.223089843023497e-06
0.01,2,2268,SSP1,3.8765728488495275e-05
0.01,2,2268,SSP2,6.339641867362116e-05
0.01,2,2268,SSP3,0.007561279638131395
0.01,2,2268,SSP4,0.0022969152321902354
0.01,2,2268,SSP5,2.1169014770378765e-06
0.01,2,2269,SSP1,3.734941374788097e-05
0.01,2,2269,SSP2,6.10725148251634e-05
0.01,2,2269,SSP3,0.0074219319909931
0.01,2,2269,SSP4,0.0022474361539459803
0.01,2,2269,SSP5,2.015785316796024e-06
0.01,2,2270,SSP1,3.5984844389662276e-05
0.01,2,2270,SSP2,5.8833797635666315e-05
0.01,2,2270,SSP3,0.007285152396842166
0.01,2,2270,SSP4,0.0021990229309625515
0.01,2,2270,SSP5,1.9194990827330522e-06
0.01,2,2271,SSP1,3.46701298844798e-05
0.01,2,2271,SSP2,5.6677144442860646e-05
0.01,2,2271,SSP3,0.00715089352875
0.01,2,2271,SSP4,0.002151652603082295
0.01,2,2271,SSP5,1.8278120680377288e-06
0.01,2,2272,SSP1,3.34034487738959e-05
0.01,2,2272,SSP2,5.459954705098834e-05
0.01,2,2272,SSP3,0.007019108931981135
0.01,2,2272,SSP4,0.002105302704744581
0.01,2,2272,SSP5,1.7405045858669902e-06
0.01,2,2273,SSP1,3.2183046146872815e-05
0.01,2,2273,SSP2,5.259810753483728e-05
0.01,2,2273,SSP3,0.0068897530079194925
0.01,2,2273,SSP4,0.0020599512543314252
0.01,2,2273,SSP5,1.6573674429648708e-06
0.01,2,2274,SSP1,3.1007231208448176e-05
0.01,2,2274,SSP2,5.067003419758638e-05
0.01,2,2274,SSP3,0.006762780998290864
0.01,2,2274,SSP4,0.0020155767437426194
0.01,2,2274,SSP5,1.5782014384246101e-06
0.01,2,2275,SSP1,2.9874374937239597e-05
0.01,2,2275,SSP2,4.8812637676822776e-05
0.01,2,2275,SSP3,0.006638148969676156
0.01,2,2275,SSP4,0.001972158128195434
0.01,2,2275,SSP5,1.5028168863929478e-06
0.01,2,2276,SSP1,2.8782907828532793e-05
0.01,2,2276,SSP2,4.702332719329948e-05
0.01,2,2276,SSP3,0.006515813798310048
0.01,2,2276,SSP4,0.0019296748162440495
0.01,2,2276,SSP5,1.4310331615729797e-06
0.01,2,2277,SSP1,2.7731317719826542e-05
0.01,2,2277,SSP2,4.529960693720137e-05
0.01,2,2277,SSP3,0.006395733155159793
0.01,2,2277,SSP4,0.001888106660013981
0.01,2,2277,SSP5,1.362678266436578e-06
0.01,2,2278,SSP1,2.671814769582183e-05
0.01,2,2278,SSP2,4.36390725868787e-05
0.01,2,2278,SSP3,0.006277865491279006
0.01,2,2278,SSP4,0.001847433945646874
0.01,2,2278,SSP5,1.2975884191093917e-06
0.01,2,2279,SSP1,2.5741994069952713e-05
0.01,2,2279,SSP2,4.20394079551923e-05
0.01,2,2279,SSP3,0.006162170023431369
0.01,2,2279,SSP4,0.0018076373839511295
0.01,2,2279,SSP5,1.2356076609409802e-06
0.01,2,2280,SSP1,2.480150443966239e-05
0.01,2,2280,SSP2,4.0498381758792856e-05
0.01,2,2280,SSP3,0.006048606719979269
0.01,2,2280,SSP4,0.0017686981012539308
0.01,2,2280,SSP5,1.1765874828197983e-06
0.01,2,2281,SSP1,2.389537581273024e-05
0.01,2,2281,SSP2,3.901384450582764e-05
0.01,2,2281,SSP3,0.005937136287032514
0.01,2,2281,SSP4,0.0017305976304503308
0.01,2,2281,SSP5,1.12038646933766e-06
0.01,2,2282,SSP1,2.3022352802053882e-05
0.01,2,2282,SSP2,3.758372549773373e-05
0.01,2,2282,SSP3,0.005827720154852296
0.01,2,2282,SSP4,0.0016933179022451579
0.01,2,2282,SSP5,1.066869959951086e-06
0.01,2,2283,SSP1,2.2181225886385348e-05
0.01,2,2283,SSP2,3.620602994093558e-05
0.01,2,2283,SSP3,0.005720320464505733
0.01,2,2283,SSP4,0.0016568412365835813
0.01,2,2283,SSP5,1.0159097263276567e-06
0.01,2,2284,SSP1,2.137082973461159e-05
0.01,2,2284,SSP2,3.487883616441825e-05
0.01,2,2284,SSP3,0.005614900054766343
0.01,2,2284,SSP4,0.0016211503342662783
0.01,2,2284,SSP5,9.673836651042765e-07
0.01,2,2285,SSP1,2.059004159125781e-05
0.01,2,2285,SSP2,3.360029293929526e-05
0.01,2,2285,SSP3,0.005511422449255944
0.01,2,2285,SSP4,0.0015862282687452215
0.01,2,2285,SSP5,9.211755053211822e-07
0.01,2,2286,SSP1,1.9837779720976838e-05
0.01,2,2286,SSP2,3.23686168966322e-05
0.01,2,2286,SSP3,0.005409851843823503
0.01,2,2286,SSP4,0.0015520584780961979
0.01,2,2286,SSP5,8.771745298306921e-07
0.01,2,2287,SSP1,1.9113001909869345e-05
0.01,2,2287,SSP2,3.118209003992448e-05
0.01,2,2287,SSP3,0.005310153094156591
0.01,2,2287,SSP4,0.0015186247571642533
0.01,2,2287,SSP5,8.352753100131773e-07
0.01,2,2288,SSP1,1.8414704021558773e-05
0.01,2,2288,SSP2,3.0039057348759407e-05
0.01,2,2288,SSP3,0.005212291703621149
0.01,2,2288,SSP4,0.0014859112498783347
0.01,2,2288,SSP5,7.953774531646206e-07
0.01,2,2289,SSP1,1.7741918606020323e-05
0.01,2,2289,SSP2,2.893792447032014e-05
0.01,2,2289,SSP3,0.005116233811325347
0.01,2,2289,SSP4,0.0014539024417314873
0.01,2,2289,SSP5,7.573853619504903e-07
0.01,2,2290,SSP1,1.7093713559236713e-05
0.01,2,2290,SSP2,2.7877155495511494e-05
0.01,2,2290,SSP3,0.005021946180403424
0.01,2,2290,SSP4,0.00142258315242304
0.01,2,2290,SSP5,7.212080053495676e-07
0.01,2,2291,SSP1,1.646919083182375e-05
0.01,2,2291,SSP2,2.6855270816605638e-05
0.01,2,2291,SSP3,0.004929396186515445
0.01,2,2291,SSP4,0.001391938528659289
0.01,2,2291,SSP5,6.867587005388985e-07
0.01,2,2292,SSP1,1.5867485184836507e-05
0.01,2,2292,SSP2,2.587084506341947e-05
0.01,2,2292,SSP3,0.0048385518065589906
0.01,2,2292,SSP4,0.0013619540371092665
0.01,2,2292,SSP5,6.539549051972529e-07
0.01,2,2293,SSP1,1.5287762991032447e-05
0.01,2,2293,SSP2,2.4922505115144898e-05
0.01,2,2293,SSP3,0.00474938160758889
0.01,2,2293,SSP4,0.0013326154575122521
0.01,2,2293,SSP5,6.227180197294426e-07
0.01,2,2294,SSP1,1.4729221079930664e-05
0.01,2,2294,SSP2,2.4008928185058904e-05
0.01,2,2294,SSP3,0.004661854735941149
0.01,2,2294,SSP4,0.0013039088759337592
0.01,2,2294,SSP5,5.929731989376128e-07
0.01,2,2295,SSP1,1.419108562506713e-05
0.01,2,2295,SSP2,2.3128839975441788e-05
0.01,2,2295,SSP3,0.00457594090655731
0.01,2,2295,SSP4,0.001275820678166798
0.01,2,2295,SSP5,5.646491726882671e-07
0.01,2,2296,SSP1,1.367261107190435e-05
0.01,2,2296,SSP2,2.228101290013008e-05
0.01,2,2296,SSP3,0.004491610392505561
0.01,2,2296,SSP4,0.0012483375432752858
0.01,2,2296,SSP5,5.3767807514533e-07
0.01,2,2297,SSP1,1.3173079104910065e-05
0.01,2,2297,SSP2,2.1464264372224765e-05
0.01,2,2297,SSP3,0.004408834014694961
0.01,2,2297,SSP4,0.0012214464372765413
0.01,2,2297,SSP5,5.119952821600838e-07
0.01,2,2298,SSP1,1.2691797652373983e-05
0.01,2,2298,SSP2,2.0677455154566494e-05
0.01,2,2298,SSP3,0.004327583131779215
0.01,2,2298,SSP4,0.0011951346069598678
0.01,2,2298,SSP5,4.875392564283557e-07
0.01,2,2299,SSP1,1.2228099927583749e-05
0.01,2,2299,SSP2,1.9919487770676968e-05
0.01,2,2299,SSP3,0.004247829630246525
0.01,2,2299,SSP4,0.0011693895738382942
0.01,2,2299,SSP5,4.642514000439458e-07
0.01,2,2300,SSP1,1.1781343505031768e-05
0.01,2,2300,SSP2,1.918930497394992e-05
0.01,2,2300,SSP3,0.004169545914692067
0.01,2,2300,SSP4,0.0011441991282306052
0.01,2,2300,SSP5,4.4207591409500385e-07
0.01,3,2020,SSP1,1.0
0.01,3,2020,SSP2,1.0
0.01,3,2020,SSP3,1.0
0.01,3,2020,SSP4,1.0
0.01,3,2020,SSP5,1.0
0.01,3,2021,SSP1,0.8973203321045012
0.01,3,2021,SSP2,0.9104640230888549
0.01,3,2021,SSP3,0.9294893736057072
0.01,3,2021,SSP4,0.9173698601865279
0.01,3,2021,SSP5,0.886559661904487
0.01,3,2022,SSP1,0.8051837784081327
0.01,3,2022,SSP2,0.8289447373391408
0.01,3,2022,SSP3,0.8639504956459322
0.01,3,2022,SSP4,0.8415674603786498
0.01,3,2022,SSP5,0.7859880341161966
0.01,3,2023,SSP1,0.7225077754463446
0.01,3,2023,SSP2,0.754724360476128
0.01,3,2023,SSP3,0.8030328050242778
0.01,3,2023,SSP4,0.7720286234650953
0.01,3,2023,SSP5,0.6968252857870291
0.01,3,2024,SSP1,0.6483209170115983
0.01,3,2024,SSP2,0.6871493775622569
0.01,3,2024,SSP3,0.7464104589268515
0.01,3,2024,SSP4,0.708235790368172
0.01,3,2024,SSP5,0.6177771897738447
0.01,3,2025,SSP1,0.5817515405631423
0.01,3,2025,SSP2,0.6256247867583348
0.01,3,2025,SSP3,0.693780589920668
0.01,3,2025,SSP4,0.6497141679891448
0.01,3,2025,SSP5,0.5476963364982038
0.01,3,2026,SSP1,0.5258657605099964
0.01,3,2026,SSP2,0.5775501374152757
0.01,3,2026,SSP3,0.6569455442999349
0.01,3,2026,SSP4,0.6048344730929818
0.01,3,2026,SSP5,0.4864973451647061
0.01,3,2027,SSP1,0.47534863046356374
0.01,3,2027,SSP2,0.5331696702056217
0.01,3,2027,SSP3,0.6220661898668678
0.01,3,2027,SSP4,0.5630548906973766
0.01,3,2027,SSP5,0.43213666238040166
0.01,3,2028,SSP1,0.42968441273766755
0.01,3,2028,SSP2,0.49219951448608684
0.01,3,2028,SSP3,0.5890386926786275
0.01,3,2028,SSP4,0.524161277245015
0.01,3,2028,SSP5,0.383850183005728
0.01,3,2029,SSP1,0.38840691382588766
0.01,3,2029,SSP2,0.45437761297807827
0.01,3,2029,SSP3,0.5577647316707603
0.01,3,2029,SSP4,0.48795428137181984
0.01,3,2029,SSP5,0.3409591821760993
0.01,3,2030,SSP1,0.3510947249553901
0.01,3,2030,SSP2,0.41946204557154704
0.01,3,2030,SSP3,0.5281512059607407
0.01,3,2030,SSP4,0.45424832212050525
0.01,3,2030,SSP5,0.30286077500309455
0.01,3,2031,SSP1,0.32052429257912496
0.01,3,2031,SSP2,0.3917908356307047
0.01,3,2031,SSP3,0.5070249732215398
0.01,3,2031,SSP4,0.42827417453342403
0.01,3,2031,SSP5,0.27120486390986687
0.01,3,2032,SSP1,0.292615681270638
0.01,3,2032,SSP2,0.36594504915230347
0.01,3,2032,SSP3,0.4867437971719996
0.01,3,2032,SSP4,0.4037852417727333
0.01,3,2032,SSP5,0.2428577230168484
0.01,3,2033,SSP1,0.26713712160940933
0.01,3,2033,SSP2,0.3418042660020482
0.01,3,2033,SSP3,0.4672738752493324
0.01,3,2033,SSP4,0.380696598507458
0.01,3,2033,SSP5,0.21747350979859104
0.01,3,2034,SSP1,0.2438770247441317
0.01,3,2034,SSP2,0.319256009960596
0.01,3,2034,SSP3,0.44858275700506045
0.01,3,2034,SSP4,0.35892817547978084
0.01,3,2034,SSP5,0.19474253022143748
0.01,3,2035,SSP1,0.22264222523521712
0.01,3,2035,SSP2,0.2981952246767736
0.01,3,2035,SSP3,0.4306392900199907
0.01,3,2035,SSP4,0.3384044818323216
0.01,3,2035,SSP5,0.17438746039538608
0.01,3,2036,SSP1,0.20525607339895585
0.01,3,2036,SSP2,0.28056602009537196
0.01,3,2036,SSP3,0.4168449568109254
0.01,3,2036,SSP4,0.3220377333515163
0.01,3,2036,SSP5,0.15786669031811312
0.01,3,2037,SSP1,0.1892276077579084
0.01,3,2037,SSP2,0.26397904834821434
0.01,3,2037,SSP3,0.40349248674136573
0.01,3,2037,SSP4,0.306462553748239
0.01,3,2037,SSP5,0.1429110318797579
0.01,3,2038,SSP1,0.1744508064722771
0.01,3,2038,SSP2,0.2483726929695225
0.01,3,2038,SSP3,0.3905677259532678
0.01,3,2038,SSP4,0.2916406592247853
0.01,3,2038,SSP5,0.12937221266742327
0.01,3,2039,SSP1,0.160827926957482
0.01,3,2039,SSP2,0.23368898023891269
0.01,3,2039,SSP3,0.37805697396810584
0.01,3,2039,SSP4,0.2775356175584845
0.01,3,2039,SSP5,0.11711600700320508
0.01,3,2040,SSP1,0.1482688593563573
0.01,3,2040,SSP2,0.2198733638234704
0.01,3,2040,SSP3,0.3659469691641204
0.01,3,2040,SSP4,0.26411275855127014
0.01,3,2040,SSP5,0.10602090521273581
0.01,3,2041,SSP1,0.13766995048293829
0.01,3,2041,SSP2,0.20780014968961968
0.01,3,2041,SSP3,0.356559143461539
0.01,3,2041,SSP4,0.2531688455939858
0.01,3,2041,SSP5,0.09673911180375272
0.01,3,2042,SSP1,0.1278286981383053
0.01,3,2042,SSP2,0.1963898739717143
0.01,3,2042,SSP3,0.34741214847719804
0.01,3,2042,SSP4,0.24267841027812082
0.01,3,2042,SSP5,0.0882699099182449
0.01,3,2043,SSP1,0.11869094170814772
0.01,3,2043,SSP2,0.1856061348186443
0.01,3,2043,SSP3,0.3384998060568935
0.01,3,2043,SSP4,0.23262266206942345
0.01,3,2043,SSP5,0.08054215975004246
0.01,3,2044,SSP1,0.11020639221659567
0.01,3,2044,SSP2,0.17541452919959774
0.01,3,2044,SSP3,0.3298160965377832
0.01,3,2044,SSP4,0.2229835890479459
0.01,3,2044,SSP5,0.07349094955698512
0.01,3,2045,SSP1,0.10232835556451232
0.01,3,2045,SSP2,0.1657825431491379
0.01,3,2045,SSP3,0.3213551546825334
0.01,3,2045,SSP4,0.21374392564497602
0.01,3,2045,SSP5,0.06705705041370567
0.01,3,2046,SSP1,0.09559217088621953
0.01,3,2046,SSP2,0.15716023859054107
0.01,3,2046,SSP3,0.31486276444148137
0.01,3,2046,SSP4,0.2061076604372223
0.01,3,2046,SSP5,0.061593532705716325
0.01,3,2047,SSP1,0.08929942325692182
0.01,3,2047,SSP2,0.14898637772504322
0.01,3,2047,SSP3,0.3085015410120631
