time,regions,cooling
2696,SEA,-308.2684713552517
2696,CHI,-1301.0567536999172
2696,MAF,-187.13997091369495
2696,SSA,-192.06099412182368
2696,SIS,-6.228915458273148
2697,USA,-358.55976013962334
2697,CAN,-26.29630022182859
2697,WEU,-643.63755489992
2697,JPK,-43.162508385361754
2697,ANZ,-2.4914523767858565
2697,EEU,-20.02850342314826
2697,FSU,-62.646835789497224
2697,MDE,-102.1374742224046
2697,CAM,-38.123667897349705
2697,LAM,-179.2709937255108
2697,SAS,-110.95731219807386
2697,SEA,-307.70915748983384
2697,CHI,-1298.701336866669
2697,MAF,-186.78125440290793
2697,SSA,-191.71839734128167
2697,SIS,-6.2183122223836795
2698,USA,-357.9544289540038
2698,CAN,-26.252422803998655
2698,WEU,-642.5213022608709
2698,JPK,-43.08739610870715
2698,ANZ,-2.487078012974368
2698,EEU,-19.991437760834422
2698,FSU,-62.507134182575705
2698,MDE,-101.95348348966823
2698,CAM,-38.05174734958704
2698,LAM,-178.96867806633614
2698,SAS,-110.74741867732597
2698,SEA,-307.15126970364486
2698,CHI,-1296.3519840039658
2698,MAF,-186.42354097358898
2698,SSA,-191.376656533928
2698,SIS,-6.207733613199495
2699,USA,-357.35048070000926
2699,CAN,-26.208644285484898
2699,WEU,-641.4077271885408
2699,JPK,-43.012462875304934
2699,ANZ,-2.482714218012675
2699,EEU,-19.95446986515436
2699,FSU,-62.36790485982748
2699,MDE,-101.76995529011444
2699,CAM,-37.980019331273176
2699,LAM,-178.66704876417992
2699,SAS,-110.5380901857005
2699,SEA,-306.5948028676861
2699,CHI,-1294.0086726511504
2699,MAF,-186.06682655398055
2699,SSA,-191.03576866214013
2699,SIS,-6.197179550830256
2700,USA,-356.7479109780892
2700,CAN,-26.164964354312865
2700,WEU,-640.2968205392722
2700,JPK,-42.93770809526351
2700,ANZ,-2.4783609565554583
2700,EEU,-19.917599369433677
2700,FSU,-62.2291455430248
2700,MDE,-101.58688800225933
2700,CAM,-37.908483123284306
2700,LAM,-178.36610367523602
2700,SAS,-110.32932459381232
2700,SEA,-306.03975187681795
2700,CHI,-1291.6713804573922
2700,MAF,-185.71110709422013
2700,SSA,-190.69573070239042
2700,SIS,-6.186649955717829
2701,USA,-356.1467154067905
2701,CAN,-26.121382699787116
2701,WEU,-639.18857321083
2701,JPK,-42.86313118114136
2701,ANZ,-2.4740181934063896
2701,EEU,-19.880825908780306
2701,FSU,-62.0908539680655
2701,MDE,-101.40428001183994
2701,CAM,-37.837138009903754
2701,LAM,-178.06584066417045
2701,SAS,-110.12111978249592
2701,SEA,-305.4861116496386
2701,CHI,-1289.340085181086
2701,MAF,-185.3563785662037
2701,SSA,-190.35653964517556
2701,SIS,-6.176144748634937
2702,USA,-355.5468896226841
2702,CAN,-26.077899012486238
2702,WEU,-638.0829761421971
2702,JPK,-42.788731547937246
2702,ANZ,-2.469685893517518
2702,EEU,-19.844149120074967
2702,FSU,-61.953027884870714
2702,MDE,-101.22212971178126
2702,CAM,-37.7659832788046
2702,LAM,-177.76625760409104
2702,SAS,-109.91347364275182
2702,SEA,-304.93387712836585
2702,CHI,-1287.0147646892506
2702,MAF,-185.0026369634503
2702,SSA,-190.01819249494585
2702,SIS,-6.1656638506838215
2703,USA,-354.94842928029146
2703,CAN,-26.03451298425755
2703,WEU,-636.9800203133708
2703,JPK,-42.71450861308034
2703,ANZ,-2.4653640219886506
2703,EEU,-19.80756864196166
2703,FSU,-61.81566505728331
2703,MDE,-101.04043550216304
2703,CAM,-37.69501822103241
2703,LAM,-177.46735237651626
2703,SAS,-109.70638407569376
2703,SEA,-304.38304327871737
2703,CHI,-1284.6953969569352
2703,MAF,-184.64987830096666
2703,SSA,-189.68068627003456
2703,SIS,-6.155207183294898
2704,USA,-354.3513300520111
2704,CAN,-25.991224308212054
2704,WEU,-635.8796967451584
2704,JPK,-42.640461796420446
2704,ANZ,-2.461052544066743
2704,EEU,-19.771084114838242
2704,FSU,-61.678763262967074
2704,MDE,-100.85919579018669
2704,CAM,-37.624242130988044
2704,LAM,-177.16912287134423
2704,SAS,-109.49984899249574
2704,SEA,-303.8336050897924
2704,CHI,-1282.3819600666257
2704,MAF,-184.29809861511364
2704,SSA,-189.34401800258763
2704,SIS,-6.144774668225402
2705,USA,-353.7555876280436
2705,CAN,-25.948032678719173
2705,WEU,-634.7819964989749
2705,JPK,-42.56659052021799
2705,ANZ,-2.456751425145277
2705,EEU,-19.734695180846963
2705,FSU,-61.542320293306624
2705,MDE,-100.67840899014206
2705,CAM,-37.553654306410266
2705,LAM,-176.8715669868213
2705,SAS,-109.2938663143392
2705,SEA,-303.28555757395213
2705,CHI,-1280.0744322076496
2705,MAF,-183.94729396347194
2705,SSA,-189.00818473849327
2705,SIS,-6.134366227558045
2706,USA,-353.16119771631804
2706,CAN,-25.904937791401608
2706,WEU,-633.686910676639
2706,JPK,-42.492894209134285
2706,ANZ,-2.452460630763647
2706,EEU,-19.698401483865073
2706,FSU,-61.40633395330805
2706,MDE,-100.4980735233745
2706,CAM,-37.48325404835883
2706,LAM,-176.57468262951093
2706,SAS,-109.08843397236079
2706,SEA,-302.73889576670325
2706,CHI,-1277.7727916755891
2706,MAF,-183.5974604247103
2706,SSA,-188.6731835373118
2706,SIS,-6.123981783699652
2707,USA,-352.5681560424174
2707,CAN,-25.861939343130086
2707,WEU,-632.5944304201698
2707,JPK,-42.41937229022141
2707,ANZ,-2.448180126606538
2707,EEU,-19.662202669495436
2707,FSU,-61.270802061500476
2707,MDE,-100.3181878182516
2707,CAM,-37.413040661197144
2707,LAM,-176.2784677142618
2707,SAS,-108.88354990759944
2707,SEA,-302.19361472657783
2707,CHI,-1275.4770168716914
2707,MAF,-183.24859409845251
2707,SSA,-188.3390114722059
2707,SIS,-6.11362125937981
2708,USA,-351.97645834950396
2708,CAN,-25.81903703201821
2708,WEU,-631.5045469115872
2708,JPK,-42.34602419291247
2708,ANZ,-2.4439098785033098
2708,EEU,-19.6260983850572
2708,FSU,-61.13572244983806
2708,MDE,-100.13875031013033
2708,CAM,-37.34301345257541
2708,LAM,-175.98292016417662
2708,SAS,-108.67921207094467
2708,SEA,-301.6497095350171
2708,CHI,-1273.1870863022834
2708,MAF,-182.90069110514716
2708,SSA,-188.0056656298708
2708,SIS,-6.103284577649492
2709,USA,-351.386100398245
2709,CAN,-25.776230557417144
2709,WEU,-630.4172513727061
2709,JPK,-42.2728493490115
2709,ANZ,-2.439649852427374
2709,EEU,-19.590088279576474
2709,FSU,-61.00109296360308
2709,MDE,-99.95975944132378
2709,CAM,-37.27317173341336
2709,LAM,-175.68803791057985
2709,SAS,-108.4754184230839
2709,SEA,-301.1071752962535
2709,CHI,-1270.9029785781863
2709,MAF,-182.55374758593604
2709,SSA,-187.673143110464
2709,SIS,-6.092971661879721
2710,USA,-350.7970779667375
2710,CAN,-25.733519619910478
2710,WEU,-629.3325350649383
2710,JPK,-42.199847192683556
2710,ANZ,-2.435400014495577
2710,EEU,-19.554172003777083
2710,FSU,-60.86691146130943
2710,MDE,-99.7812136610686
2710,CAM,-37.20351481788353
2710,LAM,-175.39381889298625
2710,SAS,-108.27216693445114
2710,SEA,-300.5660071371934
2710,CHI,-1268.6246724141372
2710,MAF,-182.20775970252546
2710,SSA,-187.341441027537
2710,SIS,-6.082682435760189
2711,USA,-350.20938685043444
2711,CAN,-25.690903921308863
2711,WEU,-628.2503892890886
2711,JPK,-42.127017160444744
2711,ANZ,-2.4311603309675767
2711,EEU,-19.518349210071282
2711,FSU,-60.733175814607016
2711,MDE,-99.60311142549163
2711,CAM,-37.13404202339414
2711,LAM,-175.1002610590687
2711,SAS,-108.0694555851748
2711,SEA,-300.0262002073004
2711,CHI,-1266.352146628208
2711,MAF,-181.86272363705618
2711,SSA,-187.010556507965
2711,SIS,-6.072416823297888
2712,USA,-349.62302286206864
2712,CAN,-25.648383164644898
2712,WEU,-627.1708053851572
2712,JPK,-42.05435869115217
2712,ANZ,-2.4269307682452235
2712,EEU,-19.48261955255057
2712,FSU,-60.59988390818706
2712,MDE,-99.4254511975774
2712,CAM,-37.06475267057242
2712,LAM,-174.80736236462624
2712,SAS,-107.86728236502631
2712,SEA,-299.4877496784786
2712,CHI,-1264.0853801412286
2712,MAF,-181.5186355919759
2712,SSA,-186.68048669187831
2712,SIS,-6.062174748815755
2713,USA,-349.03798183157875
2713,CAN,-25.605957054167774
2713,WEU,-626.0937747321367
2713,JPK,-41.98187122599405
2713,ANZ,-2.4227112928719388
2713,EEU,-19.446982686976547
2713,FSU,-60.46703363968759
2713,MDE,-99.24823144713515
2713,CAM,-36.995646083247664
2713,LAM,-174.51512077355176
2713,SAS,-107.66564527336887
2713,SEA,-298.95065074495716
2713,CHI,-1261.8243519762132
2713,MAF,-181.17549178991126
2713,SSA,-186.35122873259354
2713,SIS,-6.051956136951308
2714,USA,-348.4542596060338
2714,CAN,-25.563625295338035
2714,WEU,-625.0192887478145
2714,JPK,-41.90955420847964
2714,ANZ,-2.4185018715320923
2714,EEU,-19.411438270771697
2714,FSU,-60.334622919600285
2714,MDE,-99.07145065076602
2714,CAM,-36.926721588434496
2714,LAM,-174.22353425779994
2714,SAS,-107.46454231910603
2714,SEA,-298.41489862317354
2714,CHI,-1259.5690412577862
2714,MAF,-180.83328847354113
2714,SSA,-186.02277979654463
2714,SIS,-6.041760912655253
2715,USA,-347.87185204955836
2715,CAN,-25.521387594822343
2715,WEU,-623.9473388885726
2715,JPK,-41.83740708442926
2715,ANZ,-2.4143024710503855
2715,EEU,-19.375985963010354
2715,FSU,-60.202649671177404
2715,MDE,-98.89510729183046
2715,CAM,-36.85797851631621
